stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3254,3254,Spencer @ Richmar (N),,36.01648,-115.12754,,,,,,0
3255,3255,Serene @ Spencer (E),,36.020447,-115.12672,,,,,,0
3256,3256,Serene @ Vasto (E),,36.02044,-115.12358,,,,,,0
3257,3257,Eastern @ Parker James (N),,36.030506,-115.118298,,,,,,0
3258,3258,Eastern @ Wigwam (N),,36.035478,-115.11822,,,,,,0
3259,3259,Eastern @ Shenandoah (N),,36.039089,-115.11817,,,,,,0
3260,3260,Eastern @ Windmill (N),,36.043087,-115.118102,,,,,,0
3261,3261,Eastern @ Ford (S),,36.030702,-115.11857,,,,,,0
3262,3262,Eastern @ Serene (S),,36.019902,-115.118814,,,,,,0
3263,3263,Pecos @ Windmill (N),,36.04287,-115.100139,,,,,,0
3265,3265,Pecos @ Robindale (N),,36.050279,-115.100139,,,,,,0
3266,3266,Pecos @ Millcroft (N),,36.054458,-115.100168,,,,,,0
3267,3267,Pecos @ Warm Springs (N),,36.057598,-115.100219,,,,,,0
3268,3268,Pecos @ Twain (N),,36.12226,-115.104948,,,,,,0
3269,3269,Pecos @ Gowan (N),,36.225837,-115.098499,,,,,,0
3270,3270,Pecos @ Alexander (N),,36.231959,-115.098539,,,,,,0
3272,3272,Warm Springs @ Julia (E),,36.056142,-115.041367,,,,,,0
3274,3274,Pecos @ Craig (S),,36.239412,-115.097451,,,,,,0
3275,3275,Pecos @ Alexander (S),N PECOS RD & KIER RD,36.23174,-115.09886,,,,,,0
3276,3276,Green Valley @ Oasis (S),,36.039922,-115.082374,,,,,,0
3277,3277,Green Valley @ Wigwam (S),,36.036985,-115.083373,,,,,,0
3282,3282,Pecos @ Wigwam (N),,36.03472,-115.100048,,,,,,0
3283,3283,Pecos @ Windmill (N),,36.038698,-115.100099,,,,,,0
3298,3298,Green Valley @ Windmill (N),,36.042609,-115.082099,,,,,,0
3299,3299,Green Valley @ Silver Springs (N),,36.050319,-115.082307,,,,,,0
3300,3300,Green Valley @ Legacy (N),,36.054438,-115.083,,,,,,0
3301,3301,Green Valley @ Warm Springs (N),,36.057419,-115.084439,,,,,,0
3302,3302,Green Valley @ Lone Pine (N),,36.061418,-115.084679,,,,,,0
3303,3303,Green Valley @ La Mesa (N),,36.0641,-115.083559,,,,,,0
3304,3304,Green Valley @ High View (N),,36.067496,-115.082304,,,,,,0
3334,3334,Eastern @ Windmill (S),,36.041626,-115.118409,,,,,,0
3335,3335,Eastern @ Shelbourne (S),,36.038137,-115.118456,,,,,,0
3343,3343,Green Valley @ Pebble (S),,36.02968,-115.086475,,,,,,0
3348,3348,Nevada @ Red Mountain Plaza (E),,35.968807,-114.857688,,,,,,0
3349,3349,Nevada @ Marshall Plaza (W),,35.969078,-114.857699,,,,,,0
3353,3353,Flamingo @ Tenaya (W),,36.114708,-115.253068,,,,,,0
3354,3354,Flamingo @ Raintree (W),,36.11477,-115.25615,,,,,,0
3355,3355,Flamingo @ Buffalo (W),,36.114858,-115.26249,,,,,,0
3356,3356,Flamingo @ Miller (W),,36.114794,-115.26591,,,,,,0
3363,3363,Sahara @ Lucerne (W),,36.14445,-115.072751,,,,,,0
3365,3365,Spring Mountain @ Buffalo (E),,36.125443,-115.260052,,,,,,0
3366,3366,Spring Mountain @ Tenaya (E),,36.12558,-115.249994,,,,,,0
3367,3367,Spring Mountain @ Montessouri (E),,36.125611,-115.247055,,,,,,0
3368,3368,Spring Mountain @ Montessouri (W),,36.125806,-115.246595,,,,,,0
3369,3369,Sahara @ Fort Apache (W),,36.144571,-115.29853,,,,,,0
3370,3370,Sahara @ 9560 W. Sahara (W),,36.144571,-115.302959,,,,,,0
3379,3379,Sahara @ Nellis (W),,36.144419,-115.065931,,,,,,0
3381,3381,Sahara @ Durango (W),,36.144257,-115.279651,,,,,,0
3382,3382,Sahara @ Canyon Gate (W),,36.144261,-115.283222,,,,,,0
3383,3383,Sahara @ Crystal Water (W),,36.144271,-115.28839,,,,,,0
3389,3389,Charleston @ Apple (E),,36.158874,-115.301985,,,,,,0
3390,3390,Charleston @ Fort Apache (E),,36.158891,-115.295103,,,,,,0
3391,3391,Charleston @ Emerywood (E),,36.15896,-115.276466,,,,,,0
3392,3392,Charleston @ 8th (E),,36.158727,-115.143514,,,,,,0
3393,3393,Charleston @ Christy (E),,36.159288,-115.052761,,,,,,0
3394,3394,Sahara @ Pioneer (E),,36.143652,-115.255933,,,,,,0
3395,3395,Tree Line @ Charleston (S),,36.158765,-115.039969,,,,,,0
3396,3396,Tree Line @ Grape Blossom (S),,36.154491,-115.03812,,,,,,0
3397,3397,Tree Line @ American Beauty (S),,36.150947,-115.034434,,,,,,0
3398,3398,Tree Line @ Wildcat (S),,36.148067,-115.033776,,,,,,0
3399,3399,Sloan @ Sahara (N),,36.145452,-115.047144,,,,,,0
3402,3402,Charleston @ Antelope (W),,36.15922,-115.250114,,,,,,0
3403,3403,Charleston @ Buffalo (W),,36.159201,-115.263019,,,,,,0
3404,3404,Charleston @ Shelter Island (W),,36.159199,-115.266597,,,,,,0
3405,3405,Charleston @ Cimarron (W),,36.159183,-115.272461,,,,,,0
3406,3406,Charleston @ Heavenly Hills (W),,36.159174,-115.277036,,,,,,0
3413,3413,Sahara @ Pioneer (W),,36.143981,-115.255297,,,,,,0
3418,3418,Eastern @ Wigwam (S),,36.034332,-115.118571,,,,,,0
3419,3419,Bonanza @ Ute (W),,36.17421,-115.061027,,,,,,0
3420,3420,Green Valley @ Windmill (S),,36.042817,-115.082403,,,,,,0
3422,3422,Vegas @ Buffalo (E),,36.188659,-115.25953,,,,,,0
3426,3426,Lake Mead @ Buffalo (W),,36.196217,-115.256998,,,,,,0
3427,3427,Green Valley @ Wigwam (S),,36.034049,-115.085042,,,,,,0
3434,3434,Lake Mead @ Van Wagenen (W),,36.035371,-115.001108,,,,,,0
3438,3438,Lake Mead @ Industrial Park (E),,36.034776,-115.00313,,,,,,0
3439,3439,Lake Mead @ Water (E),,36.036925,-114.986412,,,,,,0
3464,3464,Stephanie @ Trail Canyon (N),,36.045337,-115.046471,,,,,,0
3465,3465,Warm Springs @ Heavenly View (W),,36.056889,-115.09129,,,,,,0
3466,3466,Cheyenne @ Coleman (E),,36.2175,-115.17444,,,,,,0
3467,3467,Cheyenne @ Lincoln (E),,36.217571,-115.083774,,,,,,0
3468,3468,Cheyenne @ Lincoln (W),,36.217817,-115.084237,,,,,,0
3469,3469,Cheyenne @ Coleman (W),,36.21778,-115.175347,,,,,,0
3470,3470,Cheyenne @ Durango (W),,36.21875,-115.279408,,,,,,0
3471,3471,Cheyenne @ Chelmsford (W),,36.218737,-115.287248,,,,,,0
3473,3473,Gowan @ Fort Apache (E),,36.226042,-115.296705,,,,,,0
3474,3474,Gowan @ Campbell (E),,36.226078,-115.29208,,,,,,0
3475,3475,Gowan @ El Capitan (E),,36.22607,-115.288469,,,,,,0
3476,3476,Gowan @ Durango (E),W GOWAN RD & RUSTIC WOODS ST,36.226089,-115.283441,,,,,,0
3477,3477,Gowan @ Windy Bluff (E),,36.22593,-115.272518,,,,,,0
3502,3502,Craig @ Pecos (E),,36.240098,-115.096598,,,,,,0
3503,3503,Craig @ Walnut (E),,36.240202,-115.089755,,,,,,0
3508,3508,Craig @ Lamb (W),,36.240577,-115.08097,,,,,,0
3509,3509,Craig @ Mitchell (W),,36.240396,-115.096205,,,,,,0
3584,3584,Pinto @ Martin L King (W),,36.164358,-115.162916,,,,,,0
3590,3590,Las Vegas @ Bellagio (S),,36.110565,-115.17324,,,,,,0
3591,3591,Craig @ Walnut (W),,36.240468,-115.090263,,,,,,0
3598,3598,Eastern @ I 215 West (N),,36.0254,-115.118285,,,,,,0
3617,3617,Eastern @ Pebble (S),,36.027135,-115.118629,,,,,,0
3620,3620,Charleston @ Fort Apache (E),,36.158878,-115.290585,,,,,,0
3622,3622,Charleston @ Odette (E),,36.158941,-115.286532,,,,,,0
3626,3626,Warm Springs @ Stephanie (W),,36.05632,-115.050137,,,,,,0
3640,3640,Washington @ Chabot (E),,36.181041,-115.195493,,,,,,0
3641,3641,Sloan @ Whispering Pines (N),,36.15571,-115.047213,,,,,,0
3642,3642,Rancho @ Decatur (S),,36.211475,-115.207169,,,,,,0
3643,3643,Rancho @ Torrey Pines (N),,36.243136,-115.235646,,,,,,0
3644,3644,Cheyenne @ Valley (W),,36.217522,-115.19833,,,,,,0
3645,3645,Cheyenne @ Valley (E),,36.217277,-115.19778,,,,,,0
3651,3651,Lake Mead @ Victor (W),,36.19752,-115.176008,,,,,,0
3654,3654,Owens @ Linnbaker (W),,36.188557,-115.084289,,,,,,0
3655,3655,Eastern @ Pebble (N),,36.028256,-115.11828,,,,,,0
3657,3657,Lamb @ Alto (S),,36.211524,-115.080312,,,,,,0
3658,3658,Lamb @ Cecile (N),,36.214364,-115.08,,,,,,0
3660,3660,Gibson @ Warm Springs (S),,36.055761,-115.028871,,,,,,0
3663,3663,Cheyenne @ Lamb (W),,36.21787,-115.076158,,,,,,0
3666,3666,Bonanza @ Martin L King (E),,36.17706,-115.16364,,,,,,0
3676,3676,Sloan @ Ballinger (N),,36.151028,-115.047189,,,,,,0
3679,3679,Flamingo @ Cimarron (W),,36.114869,-115.270687,,,,,,0
3681,3681,Spring Mountain @ Durango (E),,36.125773,-115.277972,,,,,,0
3682,3682,Spring Mountain @ Cimarron (E),,36.125618,-115.269155,,,,,,0
3684,3684,Spring Mountain @ Spring Shower (E),,36.125531,-115.264339,,,,,,0
3685,3685,Gowan @ Belmont (W),,36.22519,-115.10737,,,,,,0
3688,3688,Civic Center @ Seco Adobe (S),,36.221537,-115.118227,,,,,,0
3689,3689,Civic Center @ Cope (S),,36.218891,-115.120158,,,,,,0
3690,3690,Charleston @ Hualapai (E),,36.158824,-115.313179,,,,,,0
3692,3692,Charleston @ Sloan (E),,36.159313,-115.045216,,,,,,0
3702,3702,Russell @ Montessouri (E),,36.085043,-115.246879,,,,,,0
3713,3713,Bonanza @ Legion (W),,36.173617,-115.084328,,,,,,0
3721,3721,Russell @ Rainbow (W),,36.085252,-115.243361,,,,,,0
3722,3722,Buffalo @ Vegas (S),,36.187979,-115.26017,,,,,,0
3726,3726,Durango @ Twain (N),,36.12275,-115.278789,,,,,,0
3727,3727,Buffalo @ Gowan (S),,36.225194,-115.260702,,,,,,0
3730,3730,Cheyenne @ Buffalo (E),,36.218131,-115.259651,,,,,,0
3733,3733,Boulder @ Major (S),,36.029254,-114.970781,,,,,,0
3738,3738,Boulder @ Horizon (S),,36.013568,-114.953159,,,,,,0
3741,3741,Flamingo @ Pearl (E),,36.115126,-115.096161,,,,,,0
3744,3744,Horizon @ Boulder (W),,36.013761,-114.954149,,,,,,0
3772,3772,Spring Mountain @ Tenaya (W),,36.125739,-115.252961,,,,,,0
3775,3775,Charleston @ Rampart (W),,36.159166,-115.292139,,,,,,0
3776,3776,Charleston @ Hualapai (W),,36.159104,-115.315151,,,,,,0
3777,3777,Charleston @ Town Center (W),,36.159114,-115.324508,,,,,,0
3789,3789,Washington @ Buffalo (W),,36.18147,-115.257198,,,,,,0
3790,3790,Washington @ Buffalo (E),,36.18125,-115.257198,,,,,,0
3798,3798,Cheyenne @ Campbell (W),,36.218718,-115.293439,,,,,,0
3800,3800,Sahara @ Meyers Ct (E),,36.143617,-115.264987,,,,,,0
3801,3801,Sahara @ Buffalo (W),,36.143929,-115.265451,,,,,,0
3802,3802,Decatur @ Hacienda (S),,36.092519,-115.208115,,,,,,0
3805,3805,Pecos @ Wigwam (N),,36.031467,-115.100159,,,,,,0
3806,3806,Sahara @ Walnut (E),,36.14425,-115.087163,,,,,,0
3819,3819,Rampart @ Alta (S),,36.16951,-115.28716,,,,,,0
3825,3825,Eastern @ Silverado Ranch (S),,36.012698,-115.118975,,,,,,0
3832,3832,Pecos @ Quail (N),,36.083847,-115.1008,,,,,,0
3835,3835,Centennial Center @ Tropical (S),,36.274069,-115.26825,,,,,,0
3844,3844,Dean Martin @ Blue Diamond (N),,36.042759,-115.187939,,,,,,0
3853,3853,Tropicana @ Tenaya (W),,36.099858,-115.252588,,,,,,0
3854,3854,Tropicana @ Buffalo (W),,36.099738,-115.261797,,,,,,0
3855,3855,Tropicana @ Ragona (W),,36.099889,-115.267507,,,,,,0
3856,3856,Tropicana @ Santoro (W),,36.100049,-115.27316,,,,,,0
3861,3861,Tropicana @ Hartfield (W),,36.099749,-115.258287,,,,,,0
3862,3862,Tropicana @ Durango (W),,36.100139,-115.277107,,,,,,0
3863,3863,Durango @ Tropicana (N),,36.10082,-115.27905,,,,,,0
3865,3865,Durango @ Peace (N),,36.108279,-115.278959,,,,,,0
3866,3866,Durango @ Rochelle (N),,36.11153,-115.278919,,,,,,0
3867,3867,Flamingo @ Durango (E),,36.11473,-115.277867,,,,,,0
3872,3872,Cheyenne @ Nellis (E),,36.218154,-115.063082,,,,,,0
3876,3876,Flamingo @ Gagnier (E),,36.114638,-115.274047,,,,,,0
3877,3877,Flamingo @ Cimarron (E),,36.114519,-115.269379,,,,,,0
3878,3878,Flamingo @ Warbonnet (E),,36.114551,-115.266099,,,,,,0
3884,3884,Cheyenne @ Fountain Falls (E),,36.217436,-115.184371,,,,,,0
3885,3885,Cheyenne @ Fountain Falls (W),,36.217659,-115.184655,,,,,,0
3895,3895,Pecos @ Craig (N),,36.23701,-115.098568,,,,,,0
3902,3902,Decatur @ Reno (N),,36.097023,-115.207787,,,,,,0
3907,3907,Sky Pointe @ Tenaya (N),,36.264859,-115.252666,,,,,,0
3908,3908,Sky Pointe @ Ranch House (N),,36.271247,-115.260321,,,,,,0
3910,3910,Craig @ Andrews (W),,36.240522,-115.084931,,,,,,0
3914,3914,Dean Martin @ Warm Springs (N),,36.056409,-115.183435,,,,,,0
3920,3920,Spring Mountain @ Kids Zone (E),,36.12568,-115.273552,,,,,,0
3931,3931,Arville @ Tropicana (S),,36.100494,-115.199318,,,,,,0
3932,3932,Russell @ Arville (E),,36.086223,-115.198425,,,,,,0
3936,3936,Lake Mead @ Rancho (E),,36.200218,-115.195519,,,,,,0
3937,3937,Lake Mead @ Rancho (E),,36.198049,-115.189834,,,,,,0
3940,3940,Lake Mead @ Simmons (W),,36.197569,-115.179575,,,,,,0
3941,3941,Lake Mead @ Rancho (W),,36.197709,-115.187398,,,,,,0
3942,3942,Lake Mead @ Rancho (W),,36.200462,-115.195823,,,,,,0
3943,3943,Craig @ Losee (W),,36.239943,-115.11769,,,,,,0
3944,3944,Craig @ Bruce (W),,36.239835,-115.126183,,,,,,0
3945,3945,Craig @ 5th (W),,36.239758,-115.135004,,,,,,0
3946,3946,Craig @ Commerce (W),,36.239688,-115.144469,,,,,,0
3948,3948,Craig @ Camino Al Norte (W),,36.239619,-115.16284,,,,,,0
3949,3949,Craig @ Clayton (W),,36.239599,-115.171578,,,,,,0
3950,3950,Craig @ Coleman (W),,36.239582,-115.175999,,,,,,0
3951,3951,Craig @ Simmons (W),,36.239599,-115.180739,,,,,,0
3952,3952,Craig @ Ferrell (W),,36.239565,-115.185547,,,,,,0
3953,3953,Craig @ Allen (W),,36.239548,-115.190119,,,,,,0
3954,3954,Craig @ Valley (W),,36.239198,-115.199138,,,,,,0
3955,3955,Craig @ San Mateo (W),,36.239058,-115.203539,,,,,,0
3956,3956,Craig @ Decatur (W),,36.238947,-115.20843,,,,,,0
3957,3957,Craig @ Thom (W),,36.238955,-115.212505,,,,,,0
3959,3959,Craig @ Camino Del Oro (W),,36.239067,-115.220299,,,,,,0
3960,3960,Craig @ Jones (W),,36.239274,-115.226722,,,,,,0
3961,3961,Craig @ Rancho (W),,36.23955,-115.230236,,,,,,0
3970,3970,Craig @ Rancho (E),,36.239349,-115.231074,,,,,,0
3971,3971,Craig @ Decatur (E),,36.238662,-115.206251,,,,,,0
3972,3972,Craig @ Simmons (E),,36.239269,-115.179617,,,,,,0
3973,3973,Craig @ Coleman (E),,36.239301,-115.174898,,,,,,0
3974,3974,Craig @ Clayton (E),,36.239258,-115.170317,,,,,,0
3975,3975,Craig @ Scott Robinson (E),,36.239278,-115.165887,,,,,,0
3976,3976,Craig @ Martin L King (E),,36.239218,-115.160949,,,,,,0
3977,3977,Craig @ Revere (E),,36.239233,-115.152253,,,,,,0
3978,3978,Craig @ Commerce (E),,36.239357,-115.142869,,,,,,0
3980,3980,Craig @ Arcata (E),,36.239548,-115.124757,,,,,,0
3981,3981,Craig @ Losee (E),,36.239687,-115.116219,,,,,,0
3997,3997,Paseo Verde @ St Rose (W),,36.01962,-115.098037,,,,,,0
3998,3998,Pecos @ Sunset (S),,36.072353,-115.100996,,,,,,0
3999,3999,Pecos @ Warm Springs (S),,36.056293,-115.100511,,,,,,0
4001,4001,Pecos @ Robindale (S),,36.049168,-115.10043,,,,,,0
4003,4003,Pecos @ Windmill (S),,36.04185,-115.100419,,,,,,0
4004,4004,Pecos @ Windmill (S),,36.038094,-115.100384,,,,,,0
4014,4014,Ann @ Santa Flora (E),,36.261614,-115.150531,,,,,,0
4021,4021,Tropical @ Revere (W),,36.269284,-115.153909,,,,,,0
4023,4023,Camino Eldorado @ Tropical (S),,36.267961,-115.160275,,,,,,0
4024,4024,Camino Eldorado @ Bent Arrow (S),,36.265737,-115.15901,,,,,,0
4025,4025,Camino Eldorado @ Red Hollow (S),,36.263132,-115.157896,,,,,,0
4034,4034,Craig @ Kings Hill (W),,36.239585,-115.148894,,,,,,0
4037,4037,Nellis @ Bonanza (S),,36.174957,-115.062329,,,,,,0
4038,4038,Rainbow @ Vegas (S),,36.185028,-115.242402,,,,,,0
4039,4039,Rainbow @ Lost Dutchman (N),,36.185483,-115.24216,,,,,,0
4043,4043,Arville @ Hacienda (S),,36.092949,-115.199305,,,,,,0
4044,4044,Craig @ Lawrence (W),,36.239895,-115.121887,,,,,,0
4045,4045,Craig @ Losee (E),,36.239628,-115.12062,,,,,,0
4055,4055,Fort Apache @ Lake North (S),,36.140242,-115.297634,,,,,,0
4056,4056,Fort Apache @ Mariner Cove (S),,36.136978,-115.297488,,,,,,0
4057,4057,Fort Apache @ Lake South (S),,36.133069,-115.297322,,,,,,0
4058,4058,Desert Inn @ Fort Apache (E),,36.12971,-115.296409,,,,,,0
4059,4059,Desert Inn @ Erva (E),,36.129629,-115.291889,,,,,,0
4060,4060,Desert Inn @ El Capitan (E),,36.129553,-115.28732,,,,,,0
4062,4062,Desert Inn @ Riley (E),,36.129493,-115.282426,,,,,,0
4064,4064,Paradise @ Desert Inn (N),,36.130124,-115.154681,,,,,,0
4066,4066,Paradise @ Convention Center (N),,36.132786,-115.154632,,,,,,0
4068,4068,Paradise @ Elvis Presley (N),,36.136664,-115.154667,,,,,,0
4077,4077,Washington @ Christy (E),,36.18137,-115.052209,,,,,,0
4080,4080,Washington @ Linn (E),,36.18139,-115.049148,,,,,,0
4092,4092,Grand Central @ LV Premium Outlets - North (S),,36.163237,-115.157058,,,,,,0
4107,4107,Charleston @ Town Center (E),,36.158812,-115.321982,,,,,,0
4119,4119,Gilespie @ Pamalyn (N),,36.066339,-115.163338,,,,,,0
4172,4172,Las Vegas @ Sunset (N),,36.068633,-115.172172,,,,,,0
4179,4179,Durango @ Alta (N),,36.166955,-115.27782,,,,,,0
4180,4180,Charleston @ Palace (W),,36.159086,-115.30383,,,,,,0
4183,4183,Las Vegas @ Washington (N),,36.182698,-115.133882,,,,,,0
4184,4184,Gilespie @ Pamalyn (S),,36.065473,-115.163542,,,,,,0
4186,4186,Boulder @ Russell (N),,36.084213,-115.031831,,,,,,0
4188,4188,Russell @ Valley View (E),,36.086187,-115.188946,,,,,,0
4218,4218,Carnegie @ Village View (S),,36.020544,-115.09188,,,,,,0
4222,4222,Decatur @ Lone Mountain (N),,36.247373,-115.207409,,,,,,0
4223,4223,Decatur @ La Madre (N),,36.250974,-115.207386,,,,,,0
4224,4224,Decatur @ Washburn (N),,36.25511,-115.207244,,,,,,0
4229,4229,Village Park @ Paseo Verde (N),,36.020102,-115.087602,,,,,,0
4231,4231,Las Vegas @ Wigwam (S),,36.034177,-115.17257,,,,,,0
4233,4233,Decatur @ Hammer (N),,36.258276,-115.20718,,,,,,0
4243,4243,Warm Springs @ Tomiyasu (E),,36.056809,-115.108139,,,,,,0
4250,4250,Craig @ Camino Al Norte (W),,36.239546,-115.157751,,,,,,0
4253,4253,Desert Inn @ Durango (W),,36.129685,-115.279617,,,,,,0
4254,4254,Sunset @ Gilespie (E),,36.071101,-115.162679,,,,,,0
4265,4265,U.S. 93 @ Veterans Memorial (E),,35.967597,-114.867458,,,,,,0
4266,4266,US 95 @ Veterans Memorial (W),,35.968139,-114.86637,,,,,,0
4275,4275,Sky Pointe @ John Herbert (W),,36.278987,-115.263191,,,,,,0
4280,4280,Las Vegas @ Civic Center (N),,36.201298,-115.121136,,,,,,0
4281,4281,Las Vegas @ Carey (N),,36.20279,-115.118594,,,,,,0
4282,4282,Las Vegas @ Belmont (N),,36.210144,-115.106038,,,,,,0
4283,4283,Las Vegas @ Market Center (N),,36.212646,-115.101763,,,,,,0
4284,4284,Las Vegas @ Cheyenne (N),,36.217236,-115.093926,,,,,,0
4285,4285,Las Vegas @ Walnut (N),,36.220718,-115.08797,,,,,,0
4286,4286,Las Vegas @ Lamb (N),,36.226852,-115.077479,,,,,,0
4287,4287,Las Vegas @ Lamont (N),,36.233477,-115.066161,,,,,,0
4288,4288,Las Vegas @ Craig (S),,36.239355,-115.056637,,,,,,0
4289,4289,Las Vegas @ Nellis (S),,36.235678,-115.062916,,,,,,0
4290,4290,Las Vegas @ Lamont (S),,36.233134,-115.067265,,,,,,0
4291,4291,Las Vegas @ Lamb (S),,36.224408,-115.082187,,,,,,0
4292,4292,Las Vegas @ Walnut (S),,36.219548,-115.09049,,,,,,0
4293,4293,Las Vegas @ Cheyenne (S),,36.216111,-115.096358,,,,,,0
4294,4294,Las Vegas @ Pecos (S),,36.214254,-115.099531,,,,,,0
4295,4295,Las Vegas @ Evans (S),,36.208492,-115.10937,,,,,,0
4296,4296,Las Vegas @ Carey (S),,36.202489,-115.11963,,,,,,0
4297,4297,Las Vegas @ Civic Center (S),,36.201564,-115.121203,,,,,,0
4298,4298,Eastern @ St Rose (S),,36.005971,-115.1131,,,,,,0
4299,4299,Las Vegas @ Town Square (S),,36.067595,-115.172626,,,,,,0
4301,4301,Eastern @ St Rose (N),,36.008178,-115.115183,,,,,,0
4303,4303,Pecos @ Pebble (N),,36.028556,-115.100316,,,,,,0
4310,4310,Dean Martin @ Robindale (N),,36.050529,-115.183449,,,,,,0
4316,4316,Boulder @ Equestrian (S),,36.010368,-114.949538,,,,,,0
4317,4317,Boulder @ Equestrian (N),,36.011239,-114.949779,,,,,,0
4322,4322,Las Vegas @ Tonopah (S),,36.192301,-115.132653,,,,,,0
4324,4324,South Strip Transit Terminal (SSTT) (N),,36.06841,-115.16557,,,,,,0
4333,4333,Pilot @ Paradise (W),,36.06636,-115.141721,,,,,,0
4334,4334,Bermuda @ Pilot (S),,36.067426,-115.154677,,,,,,0
4338,4338,Las Vegas @ Ford (S),,36.031171,-115.172529,,,,,,0
4339,4339,Las Vegas @ Ford (N),,36.033126,-115.17214,,,,,,0
4341,4341,George Crockett @ Gilespie (E),,36.062937,-115.162649,,,,,,0
4342,4342,George Crockett @ Bermuda (E),,36.060856,-115.153351,,,,,,0
4344,4344,Pilot @ Paradise (W),,36.06565,-115.146153,,,,,,0
4345,4345,Pilot @ Bermuda (W),,36.06801,-115.148945,,,,,,0
4351,4351,Paradise @ Sahara (N),,36.142337,-115.154609,,,,,,0
4352,4352,Hollywood @ Lake Mead (N),,36.196403,-115.026249,,,,,,0
4354,4354,Hollywood @ Carey (N),,36.202137,-115.026798,,,,,,0
4363,4363,Warm Springs @ Gibson (W),,36.056508,-115.02945,,,,,,0
4365,4365,Warm Springs @ Marks (W),,36.056427,-115.038482,,,,,,0
4366,4366,Warm Springs @ Julia (W),,36.056352,-115.043195,,,,,,0
4369,4369,Carnegie @ Paseo Verde (S),,36.018927,-115.091499,,,,,,0
4370,4370,Rainbow @ Hacienda (N),,36.090423,-115.242737,,,,,,0
4372,4372,Hidden Well @ Bermuda (W),,36.064291,-115.155396,,,,,,0
4375,4375,Stephanie @ Trail Canyon (S),,36.044529,-115.04677,,,,,,0
4376,4376,American Pacific @ Pacific Center (E),,36.041669,-115.041578,,,,,,0
4377,4377,American Pacific @ Gallagher Crest (E),,36.041719,-115.035087,,,,,,0
4378,4378,Carey @ Radwick (E),,36.20243,-115.02208,,,,,,0
4413,4413,Green Valley @ Corporate (S),,36.026743,-115.085799,,,,,,0
4419,4419,Craig @ Camino Al Norte (E),,36.23926,-115.156582,,,,,,0
4425,4425,Las Vegas @ Magnet (S),,36.204543,-115.116116,,,,,,0
4427,4427,Jones @ Cheyenne (N),,36.217535,-115.2257,,,,,,0
4428,4428,Jones @ Santa Catalina (N),,36.220418,-115.225679,,,,,,0
4430,4430,Jones @ Gowan (N),,36.223866,-115.225657,,,,,,0
4431,4431,Jones @ Edward (N),,36.228798,-115.225444,,,,,,0
4432,4432,Jones @ Rancho (N),,36.233391,-115.225899,,,,,,0
4433,4433,Jones @ Hickam (N),,36.236906,-115.225372,,,,,,0
4437,4437,Jones @ Rancho (S),,36.230537,-115.225509,,,,,,0
4438,4438,Jones @ Gilmore (S),,36.22749,-115.225746,,,,,,0
4439,4439,Jones @ Gowan (S),,36.223607,-115.225868,,,,,,0
4441,4441,Jones @ Buckskin (S),,36.220115,-115.225889,,,,,,0
4442,4442,Simmons @ Cheyenne (S),,36.21855,-115.179652,,,,,,0
4443,4443,Simmons @ Citizen (S),,36.20773,-115.179184,,,,,,0
4444,4444,Craig @ Kings Hill (E),,36.2393,-115.146986,,,,,,0
4450,4450,Rancho @ Lone Mountain (N),,36.248359,-115.240395,,,,,,0
4453,4453,Centennial @ Tenaya (W),,36.277006,-115.252612,,,,,,0
4454,4454,Sky Pointe @ Buffalo (N),,36.280983,-115.267412,,,,,,0
4455,4455,Cimarron @ Deer Springs (N),N CIMARRON RD & S GIBSON RD,36.284863,-115.269519,,,,,,0
4456,4456,Cimarron @ Odysseus (N),,36.287748,-115.269451,,,,,,0
4457,4457,Elkhorn @ Cimarron (E),,36.291017,-115.268776,,,,,,0
4458,4458,Elkhorn @ Conough (E),,36.290723,-115.263962,,,,,,0
4481,4481,Eastern @ Siena Heights (S),,36.003766,-115.110552,,,,,,0
4483,4483,Horizon Ridge @ Eastern (W),,35.998937,-115.105982,,,,,,0
4485,4485,Eastern @ Coronado Center (N),,36.00306,-115.109283,,,,,,0
4486,4486,Eastern @ St Rose (N),,36.006138,-115.112787,,,,,,0
4487,4487,Buffalo @ Cheyenne (S),,36.21768,-115.2606,,,,,,0
4488,4488,Buffalo @ Valiant Dr (S),,36.21302,-115.260668,,,,,,0
4489,4489,Buffalo @ Smoke Ranch (S),,36.209979,-115.260759,,,,,,0
4495,4495,Craig @ Revere (W),,36.239559,-115.153945,,,,,,0
5035,5035,Pecos @ Callahan (N),,36.081982,-115.100801,,,,,,0
5042,5042,Arville @ Tropicana (N),,36.101598,-115.199123,,,,,,0
5043,5043,Arville @ Tompkins (N),,36.105665,-115.199176,,,,,,0
5044,5044,Craig @ Arcata (E),,36.239523,-115.129226,,,,,,0
5045,5045,Craig @ Donna (W),,36.239784,-115.130652,,,,,,0
5051,5051,Las Vegas @ Lake Mead (S),,36.196733,-115.128124,,,,,,0
5052,5052,Las Vegas @ Lake Mead (N),,36.196736,-115.127848,,,,,,0
5058,5058,Craig @ 5th (E),,36.239491,-115.133563,,,,,,0
5066,5066,Simmons @ Washburn (N),,36.254563,-115.179886,,,,,,0
